X,Y,OBJECTID,AREASYMBOL,SPATIALVER,FEATSYM,FEATKEY,Rowid_,FEATSYM_1,FEAT_NAME,FEAT_DESC
-71.52675403,41.922295562,746,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.558117102,41.9217311250001,747,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.695327189,41.91862982,748,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.795231939,41.9162431570001,749,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.556003521,41.9229850560001,750,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.555564142,41.9225805470001,751,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.759209197,41.9174576950001,752,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.550428214,41.9220959040001,753,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.61253393,41.9223959770001,754,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.696283733,41.92056604,755,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.760829754,41.9191263640001,756,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.668569303,41.9209123800001,757,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.636295117,41.9255762390001,758,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.385288953,41.929435099,759,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.616888328,41.923044233,760,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4043604669999,41.9310502920001,761,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.551316529,41.9279615610001,762,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5753469429999,41.9274831220001,763,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5166689229999,41.928875356,764,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.457574659,41.9302422760001,765,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7806365289999,41.922906099,766,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.531531882,41.9287509690001,767,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5484172279999,41.9285167780001,768,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.589172054,41.927662663,769,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.636248348,41.9266040270001,770,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5566403779999,41.9260687600001,771,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.559227202,41.9260246700001,772,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.383435381,41.930045637,773,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.549404114,41.92649104,774,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7654979719999,41.9216784860001,775,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.539184393,41.9273210160001,776,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5393283939999,41.925782434,777,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5446071499999,41.924760344,778,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.472633253,41.926388278,779,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4674689939999,41.598130467,780,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.464069292,41.5923583520001,781,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.481350936,41.590495726,782,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.503550742,41.5950574940001,783,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4572249669999,41.59570223,784,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.456296083,41.5957625780001,785,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.456245289,41.593498626,786,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4548399779999,41.59503721,787,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.449088484,41.582195966,788,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.453631139,41.5868594890001,789,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4729789209999,41.5866278120001,790,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4472610619999,41.5873407770001,791,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.470008542,41.588767712,792,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.459641134,41.589436086,793,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4882396849999,41.589720734,794,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.4545045359999,41.585124267,795,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.427192604,41.632564668,796,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.431323709,41.634526201,797,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.482180407,41.6342306550001,798,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.468961978,41.6314354580001,799,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.496393769,41.6194448090001,800,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
